total_time,total_cpu_usage,total_memory_usage,max_ram_usage,swaps,brand_raw,vendor_id_raw,arch,count,l2_cache_size,l3_cache_size,hz_actual_friendly,hz_advertised_friendly,l2_cache_line_size,l2_cache_associativity,total_ram_gb,benchmark
0.58,98%,0,3784,0,13th Gen Intel(R) Core(TM) i5-1335U,GenuineIntel,X86_64,12,7.5 MiB,12582912,2.4960 GHz,2.4960 GHz,1280,7,3.7363204956054688,simulated_annealing
0.58,98%,0,3796,0,13th Gen Intel(R) Core(TM) i5-1335U,GenuineIntel,X86_64,12,7.5 MiB,12582912,2.4960 GHz,2.4960 GHz,1280,7,3.7363204956054688,simulated_annealing
0.58,99%,0,3836,0,13th Gen Intel(R) Core(TM) i5-1335U,GenuineIntel,X86_64,12,7.5 MiB,12582912,2.4960 GHz,2.4960 GHz,1280,7,3.7363204956054688,simulated_annealing
0.58,98%,0,3812,0,13th Gen Intel(R) Core(TM) i5-1335U,GenuineIntel,X86_64,12,7.5 MiB,12582912,2.4960 GHz,2.4960 GHz,1280,7,3.7363204956054688,simulated_annealing
0.58,99%,0,3892,0,13th Gen Intel(R) Core(TM) i5-1335U,GenuineIntel,X86_64,12,7.5 MiB,12582912,2.4960 GHz,2.4960 GHz,1280,7,3.7363204956054688,simulated_annealing
0.58,99%,0,3792,0,13th Gen Intel(R) Core(TM) i5-1335U,GenuineIntel,X86_64,12,7.5 MiB,12582912,2.4960 GHz,2.4960 GHz,1280,7,3.7363204956054688,simulated_annealing
0.58,98%,0,3660,0,13th Gen Intel(R) Core(TM) i5-1335U,GenuineIntel,X86_64,12,7.5 MiB,12582912,2.4960 GHz,2.4960 GHz,1280,7,3.7363204956054688,simulated_annealing
0.59,98%,0,3848,0,13th Gen Intel(R) Core(TM) i5-1335U,GenuineIntel,X86_64,12,7.5 MiB,12582912,2.4960 GHz,2.4960 GHz,1280,7,3.7363204956054688,simulated_annealing
0.58,99%,0,3656,0,13th Gen Intel(R) Core(TM) i5-1335U,GenuineIntel,X86_64,12,7.5 MiB,12582912,2.4960 GHz,2.4960 GHz,1280,7,3.7363204956054688,simulated_annealing
0.58,98%,0,3884,0,13th Gen Intel(R) Core(TM) i5-1335U,GenuineIntel,X86_64,12,7.5 MiB,12582912,2.4960 GHz,2.4960 GHz,1280,7,3.7363204956054688,simulated_annealing
0.58,100%,0,3828,0,13th Gen Intel(R) Core(TM) i5-1335U,GenuineIntel,X86_64,12,7.5 MiB,12582912,2.4960 GHz,2.4960 GHz,1280,7,3.7363204956054688,simulated_annealing
0.58,98%,0,3792,0,13th Gen Intel(R) Core(TM) i5-1335U,GenuineIntel,X86_64,12,7.5 MiB,12582912,2.4960 GHz,2.4960 GHz,1280,7,3.7363204956054688,simulated_annealing
0.60,98%,0,3848,0,13th Gen Intel(R) Core(TM) i5-1335U,GenuineIntel,X86_64,12,7.5 MiB,12582912,2.4960 GHz,2.4960 GHz,1280,7,3.7363204956054688,simulated_annealing
0.58,98%,0,3824,0,13th Gen Intel(R) Core(TM) i5-1335U,GenuineIntel,X86_64,12,7.5 MiB,12582912,2.4960 GHz,2.4960 GHz,1280,7,3.7363204956054688,simulated_annealing
0.58,98%,0,3660,0,13th Gen Intel(R) Core(TM) i5-1335U,GenuineIntel,X86_64,12,7.5 MiB,12582912,2.4960 GHz,2.4960 GHz,1280,7,3.7363204956054688,simulated_annealing
0.58,99%,0,3780,0,13th Gen Intel(R) Core(TM) i5-1335U,GenuineIntel,X86_64,12,7.5 MiB,12582912,2.4960 GHz,2.4960 GHz,1280,7,3.7363204956054688,simulated_annealing
0.59,99%,0,3828,0,13th Gen Intel(R) Core(TM) i5-1335U,GenuineIntel,X86_64,12,7.5 MiB,12582912,2.4960 GHz,2.4960 GHz,1280,7,3.7363204956054688,simulated_annealing
0.58,99%,0,3852,0,13th Gen Intel(R) Core(TM) i5-1335U,GenuineIntel,X86_64,12,7.5 MiB,12582912,2.4960 GHz,2.4960 GHz,1280,7,3.7363204956054688,simulated_annealing
0.61,99%,0,3848,0,13th Gen Intel(R) Core(TM) i5-1335U,GenuineIntel,X86_64,12,7.5 MiB,12582912,2.4960 GHz,2.4960 GHz,1280,7,3.7363204956054688,simulated_annealing
0.58,98%,0,3884,0,13th Gen Intel(R) Core(TM) i5-1335U,GenuineIntel,X86_64,12,7.5 MiB,12582912,2.4960 GHz,2.4960 GHz,1280,7,3.7363204956054688,simulated_annealing
0.58,98%,0,3844,0,13th Gen Intel(R) Core(TM) i5-1335U,GenuineIntel,X86_64,12,7.5 MiB,12582912,2.4960 GHz,2.4960 GHz,1280,7,3.7363204956054688,simulated_annealing
0.58,99%,0,3780,0,13th Gen Intel(R) Core(TM) i5-1335U,GenuineIntel,X86_64,12,7.5 MiB,12582912,2.4960 GHz,2.4960 GHz,1280,7,3.7363204956054688,simulated_annealing
0.58,99%,0,3776,0,13th Gen Intel(R) Core(TM) i5-1335U,GenuineIntel,X86_64,12,7.5 MiB,12582912,2.4960 GHz,2.4960 GHz,1280,7,3.7363204956054688,simulated_annealing
0.58,98%,0,3704,0,13th Gen Intel(R) Core(TM) i5-1335U,GenuineIntel,X86_64,12,7.5 MiB,12582912,2.4960 GHz,2.4960 GHz,1280,7,3.7363204956054688,simulated_annealing
0.59,99%,0,3792,0,13th Gen Intel(R) Core(TM) i5-1335U,GenuineIntel,X86_64,12,7.5 MiB,12582912,2.4960 GHz,2.4960 GHz,1280,7,3.7363204956054688,simulated_annealing
0.58,98%,0,3844,0,13th Gen Intel(R) Core(TM) i5-1335U,GenuineIntel,X86_64,12,7.5 MiB,12582912,2.4960 GHz,2.4960 GHz,1280,7,3.7363204956054688,simulated_annealing
0.59,97%,0,3760,0,13th Gen Intel(R) Core(TM) i5-1335U,GenuineIntel,X86_64,12,7.5 MiB,12582912,2.4960 GHz,2.4960 GHz,1280,7,3.7363204956054688,simulated_annealing
0.58,98%,0,3832,0,13th Gen Intel(R) Core(TM) i5-1335U,GenuineIntel,X86_64,12,7.5 MiB,12582912,2.4960 GHz,2.4960 GHz,1280,7,3.7363204956054688,simulated_annealing
0.58,99%,0,3792,0,13th Gen Intel(R) Core(TM) i5-1335U,GenuineIntel,X86_64,12,7.5 MiB,12582912,2.4960 GHz,2.4960 GHz,1280,7,3.7363204956054688,simulated_annealing
0.58,99%,0,3776,0,13th Gen Intel(R) Core(TM) i5-1335U,GenuineIntel,X86_64,12,7.5 MiB,12582912,2.4960 GHz,2.4960 GHz,1280,7,3.7363204956054688,simulated_annealing
0.58,100%,0,3804,0,13th Gen Intel(R) Core(TM) i5-1335U,GenuineIntel,X86_64,12,7.5 MiB,12582912,2.4960 GHz,2.4960 GHz,1280,7,3.7363204956054688,simulated_annealing
0.58,99%,0,3784,0,13th Gen Intel(R) Core(TM) i5-1335U,GenuineIntel,X86_64,12,7.5 MiB,12582912,2.4960 GHz,2.4960 GHz,1280,7,3.7363204956054688,simulated_annealing
0.60,99%,0,3776,0,13th Gen Intel(R) Core(TM) i5-1335U,GenuineIntel,X86_64,12,7.5 MiB,12582912,2.4960 GHz,2.4960 GHz,1280,7,3.7363204956054688,simulated_annealing
0.59,98%,0,3892,0,13th Gen Intel(R) Core(TM) i5-1335U,GenuineIntel,X86_64,12,7.5 MiB,12582912,2.4960 GHz,2.4960 GHz,1280,7,3.7363204956054688,simulated_annealing
0.58,99%,0,3752,0,13th Gen Intel(R) Core(TM) i5-1335U,GenuineIntel,X86_64,12,7.5 MiB,12582912,2.4960 GHz,2.4960 GHz,1280,7,3.7363204956054688,simulated_annealing
0.58,99%,0,3788,0,13th Gen Intel(R) Core(TM) i5-1335U,GenuineIntel,X86_64,12,7.5 MiB,12582912,2.4960 GHz,2.4960 GHz,1280,7,3.7363204956054688,simulated_annealing
5.35,664%,0,657588,0,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,3.715648651123047,matrix_multiplication
4.28,654%,0,663156,0,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,3.715648651123047,matrix_multiplication
4.35,669%,0,663812,0,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,3.715648651123047,matrix_multiplication
3.57,642%,0,664408,0,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,3.715648651123047,matrix_multiplication
4.20,675%,0,664304,0,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,3.715648651123047,matrix_multiplication
4.65,682%,0,664056,0,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,3.715648651123047,matrix_multiplication
5.28,634%,0,663788,0,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,3.715648651123047,matrix_multiplication
3.88,671%,0,663540,0,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,3.715648651123047,matrix_multiplication
3.54,657%,0,662888,0,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,3.715648651123047,matrix_multiplication
3.76,663%,0,664072,0,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,3.715648651123047,matrix_multiplication
3.18,644%,0,662712,0,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,3.715648651123047,matrix_multiplication
3.23,656%,0,662728,0,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,3.715648651123047,matrix_multiplication
3.34,676%,0,662828,0,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,3.715648651123047,matrix_multiplication
3.78,667%,0,662588,0,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,3.715648651123047,matrix_multiplication
3.66,666%,0,662660,0,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,3.715648651123047,matrix_multiplication
3.73,659%,0,662708,0,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,3.715648651123047,matrix_multiplication
3.65,657%,0,664000,0,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,3.715648651123047,matrix_multiplication
3.34,671%,0,663708,0,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,3.715648651123047,matrix_multiplication
3.98,679%,0,663448,0,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,3.715648651123047,matrix_multiplication
3.51,655%,0,664464,0,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,3.715648651123047,matrix_multiplication
3.21,631%,0,662640,0,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,3.715648651123047,matrix_multiplication
3.22,651%,0,663876,0,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,3.715648651123047,matrix_multiplication
3.62,661%,0,662976,0,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,3.715648651123047,matrix_multiplication
4.20,677%,0,663896,0,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,3.715648651123047,matrix_multiplication
4.31,657%,0,663268,0,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,3.715648651123047,matrix_multiplication
4.38,671%,0,663124,0,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,3.715648651123047,matrix_multiplication
4.26,652%,0,663536,0,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,3.715648651123047,matrix_multiplication
3.88,657%,0,662584,0,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,3.715648651123047,matrix_multiplication
3.98,669%,0,662844,0,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,3.715648651123047,matrix_multiplication
4.08,672%,0,662920,0,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,3.715648651123047,matrix_multiplication
4.33,685%,0,662904,0,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,3.715648651123047,matrix_multiplication
3.47,661%,0,663272,0,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,3.715648651123047,matrix_multiplication
3.60,640%,0,662948,0,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,3.715648651123047,matrix_multiplication
4.32,668%,0,662144,0,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,3.715648651123047,matrix_multiplication
4.30,685%,0,662616,0,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,3.715648651123047,matrix_multiplication
4.37,683%,0,662572,0,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,3.715648651123047,matrix_multiplication
4.01,677%,0,663856,0,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,3.715648651123047,matrix_multiplication
3.93,664%,0,663812,0,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,3.715648651123047,matrix_multiplication
3.93,664%,0,662496,0,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,3.715648651123047,matrix_multiplication
3.75,644%,0,662524,0,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,3.715648651123047,matrix_multiplication
3.45,654%,0,662980,0,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,3.715648651123047,matrix_multiplication
4.24,686%,0,664404,0,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,3.715648651123047,matrix_multiplication
4.16,674%,0,663064,0,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,3.715648651123047,matrix_multiplication
3.56,668%,0,664092,0,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,3.715648651123047,matrix_multiplication
3.26,648%,0,664008,0,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,3.715648651123047,matrix_multiplication
3.19,654%,0,662992,0,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,3.715648651123047,matrix_multiplication
3.55,662%,0,662864,0,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,3.715648651123047,matrix_multiplication
3.16,657%,0,662652,0,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,3.715648651123047,matrix_multiplication
3.26,633%,0,664056,0,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,3.715648651123047,matrix_multiplication
3.27,658%,0,662648,0,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,3.715648651123047,matrix_multiplication
3.14,651%,0,663096,0,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,3.715648651123047,matrix_multiplication
3.21,643%,0,662780,0,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,3.715648651123047,matrix_multiplication
3.81,671%,0,664132,0,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,3.715648651123047,matrix_multiplication
3.99,652%,0,662628,0,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,3.715648651123047,matrix_multiplication
3.90,676%,0,662668,0,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,3.715648651123047,matrix_multiplication
3.71,665%,0,663928,0,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,3.715648651123047,matrix_multiplication
4.09,670%,0,662416,0,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,3.715648651123047,matrix_multiplication
3.87,674%,0,664152,0,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,3.715648651123047,matrix_multiplication
3.78,674%,0,663088,0,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,3.715648651123047,matrix_multiplication
3.69,675%,0,663164,0,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,3.715648651123047,matrix_multiplication
3.92,668%,0,663972,0,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,3.715648651123047,matrix_multiplication
4.36,690%,0,662812,0,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,3.715648651123047,matrix_multiplication
3.75,663%,0,663768,0,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,3.715648651123047,matrix_multiplication
3.80,670%,0,663676,0,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,3.715648651123047,matrix_multiplication
3.18,637%,0,663872,0,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,3.715648651123047,matrix_multiplication
3.18,607%,0,663112,0,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,3.715648651123047,matrix_multiplication
2.91,671%,0,663380,0,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,3.715648651123047,matrix_multiplication
3.02,643%,0,662500,0,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,3.715648651123047,matrix_multiplication
3.25,682%,0,663100,0,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,3.715648651123047,matrix_multiplication
3.43,679%,0,664356,0,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,3.715648651123047,matrix_multiplication
3.56,672%,0,663056,0,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,3.715648651123047,matrix_multiplication
3.70,682%,0,662284,0,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,3.715648651123047,matrix_multiplication
3.51,668%,0,663944,0,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,3.715648651123047,matrix_multiplication
3.30,670%,0,663152,0,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,3.715648651123047,matrix_multiplication
3.32,658%,0,662928,0,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,3.715648651123047,matrix_multiplication
3.70,598%,0,664360,0,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,3.715648651123047,matrix_multiplication
3.50,633%,0,664448,0,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,3.715648651123047,matrix_multiplication
3.23,648%,0,662840,0,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,3.715648651123047,matrix_multiplication
3.20,666%,0,663776,0,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,3.715648651123047,matrix_multiplication
3.16,629%,0,663912,0,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,3.715648651123047,matrix_multiplication
3.17,624%,0,664008,0,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,3.715648651123047,matrix_multiplication
3.51,642%,0,664012,0,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,3.715648651123047,matrix_multiplication
2.98,642%,0,662616,0,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,3.715648651123047,matrix_multiplication
3.25,662%,0,664436,0,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,3.715648651123047,matrix_multiplication
2.97,626%,0,662756,0,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,3.715648651123047,matrix_multiplication
3.25,646%,0,664484,0,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,3.715648651123047,matrix_multiplication
3.19,678%,0,663332,0,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,3.715648651123047,matrix_multiplication
3.04,641%,0,662716,0,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,3.715648651123047,matrix_multiplication
3.30,659%,0,664004,0,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,3.715648651123047,matrix_multiplication
3.65,661%,0,663176,0,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,GenuineIntel,X86_64,8,5242880,8388608,2.4192 GHz,2.4000 GHz,256,7,3.715648651123047,matrix_multiplication
